timestamp,meter_id,consumption_kwh,temperature_c,is_weekend
2024-01-21 17:00:00,METER_001,10.28,29.2,True
2024-01-21 18:00:00,METER_001,11.39,28.4,True
2024-01-21 19:00:00,METER_001,6.4,26.7,True
2024-01-21 20:00:00,METER_001,13.53,27.4,True
2024-01-21 21:00:00,METER_001,15.96,30.1,True
2024-01-21 22:00:00,METER_001,15.48,33.8,True
2024-01-21 23:00:00,METER_001,12.4,28.6,True
2024-01-22 00:00:00,METER_001,14.31,29.1,False
2024-01-22 01:00:00,METER_001,18.84,30.7,False
2024-01-22 02:00:00,METER_001,19.72,27.1,False
2024-01-22 03:00:00,METER_001,17.96,28.9,False
2024-01-22 04:00:00,METER_001,20.9,27.8,False
2024-01-22 05:00:00,METER_001,24.03,32.3,False
2024-01-22 06:00:00,METER_001,25.13,29.7,False
2024-01-22 07:00:00,METER_001,23.53,26.3,False
2024-01-22 08:00:00,METER_001,22.19,30.9,False
2024-01-22 09:00:00,METER_001,26.42,27.3,False
2024-01-22 10:00:00,METER_001,22.72,28.9,False
2024-01-22 11:00:00,METER_001,16.35,29.3,False
2024-01-22 12:00:00,METER_001,17.08,31.1,False
2024-01-22 13:00:00,METER_001,11.49,27.3,False
2024-01-22 14:00:00,METER_001,15.86,29.3,False
2024-01-22 15:00:00,METER_001,11.85,28.9,False
2024-01-22 16:00:00,METER_001,14.29,26.7,False
2024-01-22 17:00:00,METER_001,13.78,30.3,False
2024-01-22 18:00:00,METER_001,12.87,26.7,False
2024-01-22 19:00:00,METER_001,12.2,28.7,False
2024-01-22 20:00:00,METER_001,11.92,28.1,False
2024-01-22 21:00:00,METER_001,13.82,34.2,False
2024-01-22 22:00:00,METER_001,16.08,26.6,False
2024-01-22 23:00:00,METER_001,15.17,28.9,False
2024-01-23 00:00:00,METER_001,16.47,31.9,False
2024-01-23 01:00:00,METER_001,16.83,31.2,False
2024-01-23 02:00:00,METER_001,22.18,27.3,False
2024-01-23 03:00:00,METER_001,25.67,29.2,False
2024-01-23 04:00:00,METER_001,25.26,29.6,False
2024-01-23 05:00:00,METER_001,21.05,28.5,False
2024-01-23 06:00:00,METER_001,23.07,29.6,False
2024-01-23 07:00:00,METER_001,24.13,29.0,False
2024-01-23 08:00:00,METER_001,22.07,28.7,False
2024-01-23 09:00:00,METER_001,23.74,29.0,False
2024-01-23 10:00:00,METER_001,20.61,25.5,False
2024-01-23 11:00:00,METER_001,18.29,27.8,False
2024-01-23 12:00:00,METER_001,18.98,25.8,False
2024-01-23 13:00:00,METER_001,17.99,27.7,False
2024-01-23 14:00:00,METER_001,15.76,28.6,False
2024-01-23 15:00:00,METER_001,17.42,26.6,False
2024-01-23 16:00:00,METER_001,9.88,30.0,False
2024-01-23 17:00:00,METER_001,10.73,29.6,False
2024-01-23 18:00:00,METER_001,10.23,34.6,False
2024-01-23 19:00:00,METER_001,13.26,27.1,False
2024-01-23 20:00:00,METER_001,12.56,28.6,False
2024-01-23 21:00:00,METER_001,9.78,28.9,False
2024-01-23 22:00:00,METER_001,14.17,29.3,False
2024-01-23 23:00:00,METER_001,18.26,27.4,False
2024-01-24 00:00:00,METER_001,16.5,28.1,False
2024-01-24 01:00:00,METER_001,17.09,27.9,False
2024-01-24 02:00:00,METER_001,21.55,27.9,False
2024-01-24 03:00:00,METER_001,23.95,31.9,False
2024-01-24 04:00:00,METER_001,23.1,27.8,False
2024-01-24 05:00:00,METER_001,25.5,28.9,False
2024-01-24 06:00:00,METER_001,23.71,28.5,False
2024-01-24 07:00:00,METER_001,25.42,27.9,False
2024-01-24 08:00:00,METER_001,24.3,29.1,False
2024-01-24 09:00:00,METER_001,21.81,31.5,False
2024-01-24 10:00:00,METER_001,24.43,32.0,False
2024-01-24 11:00:00,METER_001,19.03,30.1,False
2024-01-24 12:00:00,METER_001,19.3,29.3,False
2024-01-24 13:00:00,METER_001,17.65,25.1,False
2024-01-24 14:00:00,METER_001,15.83,30.6,False
2024-01-24 15:00:00,METER_001,11.63,33.1,False
2024-01-24 16:00:00,METER_001,13.08,25.3,False
2024-01-24 17:00:00,METER_001,7.67,26.2,False
2024-01-24 18:00:00,METER_001,11.45,27.0,False
2024-01-24 19:00:00,METER_001,10.8,28.7,False
2024-01-24 20:00:00,METER_001,12.15,27.9,False
2024-01-24 21:00:00,METER_001,12.49,29.5,False
2024-01-24 22:00:00,METER_001,13.79,30.0,False
2024-01-24 23:00:00,METER_001,17.39,30.4,False
2024-01-25 00:00:00,METER_001,19.54,31.2,False
2024-01-25 01:00:00,METER_001,21.98,28.9,False
2024-01-25 02:00:00,METER_001,22.56,31.4,False
2024-01-25 03:00:00,METER_001,22.21,26.4,False
2024-01-25 04:00:00,METER_001,22.46,31.5,False
2024-01-25 05:00:00,METER_001,21.71,27.7,False
2024-01-25 06:00:00,METER_001,24.55,26.4,False
2024-01-25 07:00:00,METER_001,22.11,29.1,False
2024-01-25 08:00:00,METER_001,25.56,28.8,False
2024-01-25 09:00:00,METER_001,22.67,28.2,False
2024-01-25 10:00:00,METER_001,21.57,29.7,False
2024-01-25 11:00:00,METER_001,19.64,26.6,False
2024-01-25 12:00:00,METER_001,19.3,29.6,False
2024-01-25 13:00:00,METER_001,14.59,29.5,False
2024-01-25 14:00:00,METER_001,14.69,24.5,False
2024-01-25 15:00:00,METER_001,13.31,30.0,False
2024-01-25 16:00:00,METER_001,14.56,30.9,False
2024-01-25 17:00:00,METER_001,14.66,27.8,False
2024-01-25 18:00:00,METER_001,14.15,28.4,False
2024-01-25 19:00:00,METER_001,10.65,31.0,False
2024-01-25 20:00:00,METER_001,13.71,32.4,False
2024-01-25 21:00:00,METER_001,15.06,30.2,False
2024-01-25 22:00:00,METER_001,15.0,29.8,False
2024-01-25 23:00:00,METER_001,14.03,31.5,False
2024-01-26 00:00:00,METER_001,18.0,31.5,False
2024-01-26 01:00:00,METER_001,21.29,26.1,False
2024-01-26 02:00:00,METER_001,18.41,28.8,False
2024-01-26 03:00:00,METER_001,24.34,26.8,False
2024-01-26 04:00:00,METER_001,22.08,32.8,False
2024-01-26 05:00:00,METER_001,24.66,30.4,False
2024-01-26 06:00:00,METER_001,25.44,28.6,False
2024-01-26 07:00:00,METER_001,25.81,28.5,False
2024-01-26 08:00:00,METER_001,24.17,32.6,False
2024-01-26 09:00:00,METER_001,22.92,35.1,False
2024-01-26 10:00:00,METER_001,23.03,26.3,False
2024-01-26 11:00:00,METER_001,19.61,31.3,False
2024-01-26 12:00:00,METER_001,14.56,26.2,False
2024-01-26 13:00:00,METER_001,19.42,25.0,False
2024-01-26 14:00:00,METER_001,14.77,28.4,False
2024-01-26 15:00:00,METER_001,10.06,31.6,False
2024-01-26 16:00:00,METER_001,14.01,28.3,False
2024-01-26 17:00:00,METER_001,13.81,29.7,False
2024-01-26 18:00:00,METER_001,11.37,28.5,False
2024-01-26 19:00:00,METER_001,12.45,31.4,False
2024-01-26 20:00:00,METER_001,14.2,26.6,False
2024-01-26 21:00:00,METER_001,10.52,29.1,False
2024-01-26 22:00:00,METER_001,14.29,28.4,False
2024-01-26 23:00:00,METER_001,16.64,30.7,False
2024-01-27 00:00:00,METER_001,17.47,27.3,True
2024-01-27 01:00:00,METER_001,18.15,30.2,True
2024-01-27 02:00:00,METER_001,18.99,30.2,True
2024-01-27 03:00:00,METER_001,23.94,28.4,True
2024-01-27 04:00:00,METER_001,23.19,28.5,True
2024-01-27 05:00:00,METER_001,23.31,30.1,True
2024-01-27 06:00:00,METER_001,22.47,32.9,True
2024-01-27 07:00:00,METER_001,24.42,31.2,True
2024-01-27 08:00:00,METER_001,19.74,30.9,True
2024-01-27 09:00:00,METER_001,23.67,28.1,True
2024-01-27 10:00:00,METER_001,21.24,29.6,True
2024-01-27 11:00:00,METER_001,22.04,28.5,True
2024-01-27 12:00:00,METER_001,20.62,32.6,True
2024-01-27 13:00:00,METER_001,17.99,25.9,True
2024-01-27 14:00:00,METER_001,12.93,27.8,True
2024-01-27 15:00:00,METER_001,15.05,32.0,True
2024-01-27 16:00:00,METER_001,13.21,27.6,True
2024-01-27 17:00:00,METER_001,9.7,31.5,True
2024-01-27 18:00:00,METER_001,16.0,29.9,True
2024-01-27 19:00:00,METER_001,15.61,31.1,True
2024-01-27 20:00:00,METER_001,12.53,31.1,True
2024-01-27 21:00:00,METER_001,13.54,31.2,True
2024-01-27 22:00:00,METER_001,12.87,30.1,True
2024-01-27 23:00:00,METER_001,14.38,29.3,True
2024-01-28 00:00:00,METER_001,15.81,28.1,True
2024-01-28 01:00:00,METER_001,18.86,27.8,True
2024-01-28 02:00:00,METER_001,19.48,30.1,True
2024-01-28 03:00:00,METER_001,21.46,30.7,True
2024-01-28 04:00:00,METER_001,27.05,25.7,True
2024-01-28 05:00:00,METER_001,20.96,28.1,True
2024-01-28 06:00:00,METER_001,25.87,30.3,True
2024-01-28 07:00:00,METER_001,27.79,30.0,True
2024-01-28 08:00:00,METER_001,19.94,30.3,True
2024-01-28 09:00:00,METER_001,24.14,31.0,True
2024-01-28 10:00:00,METER_001,20.86,28.3,True
2024-01-28 11:00:00,METER_001,22.06,29.2,True
2024-01-28 12:00:00,METER_001,16.92,27.3,True
2024-01-28 13:00:00,METER_001,13.8,28.6,True
2024-01-28 14:00:00,METER_001,19.43,30.5,True
2024-01-28 15:00:00,METER_001,17.12,35.6,True
2024-01-28 16:00:00,METER_001,8.61,29.2,True
2024-01-28 17:00:00,METER_001,11.95,30.2,True
2024-01-28 18:00:00,METER_001,8.19,29.2,True
2024-01-28 19:00:00,METER_001,13.61,29.7,True
2024-01-28 20:00:00,METER_001,13.46,28.0,True
2024-01-28 21:00:00,METER_001,10.76,29.5,True
2024-01-28 22:00:00,METER_001,14.99,25.0,True
2024-01-28 23:00:00,METER_001,12.76,28.7,True
2024-01-29 00:00:00,METER_001,17.71,34.0,False
2024-01-29 01:00:00,METER_001,20.72,27.6,False
2024-01-29 02:00:00,METER_001,20.7,23.3,False
2024-01-29 03:00:00,METER_001,17.8,27.3,False
2024-01-29 04:00:00,METER_001,20.68,30.2,False
2024-01-29 05:00:00,METER_001,23.23,30.2,False
2024-01-29 06:00:00,METER_001,25.7,29.1,False
2024-01-29 07:00:00,METER_001,23.76,27.3,False
2024-01-29 08:00:00,METER_001,22.75,31.2,False
2024-01-29 09:00:00,METER_001,21.03,29.4,False
2024-01-29 10:00:00,METER_001,17.37,30.6,False
2024-01-29 11:00:00,METER_001,20.48,30.1,False
2024-01-29 12:00:00,METER_001,17.47,30.3,False
2024-01-29 13:00:00,METER_001,19.73,29.6,False
2024-01-29 14:00:00,METER_001,15.97,29.7,False
2024-01-29 15:00:00,METER_001,13.98,30.2,False
2024-01-29 16:00:00,METER_001,12.82,28.1,False
2024-01-29 17:00:00,METER_001,13.18,31.8,False
2024-01-29 18:00:00,METER_001,12.11,28.3,False
2024-01-29 19:00:00,METER_001,11.91,29.2,False
2024-01-29 20:00:00,METER_001,16.86,33.7,False
2024-01-29 21:00:00,METER_001,12.49,30.7,False
2024-01-29 22:00:00,METER_001,11.56,31.5,False
2024-01-29 23:00:00,METER_001,17.27,31.1,False
2024-01-30 00:00:00,METER_001,20.56,29.7,False
2024-01-30 01:00:00,METER_001,22.29,26.1,False
2024-01-30 02:00:00,METER_001,22.41,29.2,False
2024-01-30 03:00:00,METER_001,20.69,30.2,False
2024-01-30 04:00:00,METER_001,26.03,30.5,False
2024-01-30 05:00:00,METER_001,24.34,28.5,False
2024-01-30 06:00:00,METER_001,27.69,29.6,False
2024-01-30 07:00:00,METER_001,25.44,31.7,False
2024-01-30 08:00:00,METER_001,21.73,32.1,False
2024-01-30 09:00:00,METER_001,25.69,27.2,False
2024-01-30 10:00:00,METER_001,17.21,31.5,False
2024-01-30 11:00:00,METER_001,22.47,31.0,False
2024-01-30 12:00:00,METER_001,19.03,32.7,False
2024-01-30 13:00:00,METER_001,16.76,32.0,False
2024-01-30 14:00:00,METER_001,15.27,28.5,False
2024-01-30 15:00:00,METER_001,14.87,29.0,False
2024-01-30 16:00:00,METER_001,12.14,32.3,False
2024-01-30 17:00:00,METER_001,11.55,28.3,False
2024-01-30 18:00:00,METER_001,16.18,27.3,False
2024-01-30 19:00:00,METER_001,9.94,29.8,False
2024-01-30 20:00:00,METER_001,14.02,29.9,False
2024-01-30 21:00:00,METER_001,12.61,30.0,False
2024-01-30 22:00:00,METER_001,15.51,31.9,False
2024-01-30 23:00:00,METER_001,15.98,30.0,False
2024-01-31 00:00:00,METER_001,17.52,28.8,False
2024-01-31 01:00:00,METER_001,21.4,31.7,False
2024-01-31 02:00:00,METER_001,17.89,29.4,False
2024-01-31 03:00:00,METER_001,23.89,30.6,False
2024-01-31 04:00:00,METER_001,25.81,30.4,False
2024-01-31 05:00:00,METER_001,26.37,30.2,False
2024-01-31 06:00:00,METER_001,24.23,31.9,False
2024-01-31 07:00:00,METER_001,17.49,29.7,False
2024-01-31 08:00:00,METER_001,22.85,28.3,False
2024-01-31 09:00:00,METER_001,20.63,30.2,False
2024-01-31 10:00:00,METER_001,21.65,33.3,False
2024-01-31 11:00:00,METER_001,23.74,27.9,False
2024-01-31 12:00:00,METER_001,17.39,30.8,False
2024-01-31 13:00:00,METER_001,12.5,31.1,False
2024-01-31 14:00:00,METER_001,15.57,28.6,False
2024-01-31 15:00:00,METER_001,16.23,31.2,False
2024-01-31 16:00:00,METER_001,13.29,30.6,False
2024-01-31 17:00:00,METER_001,10.97,30.7,False
2024-01-31 18:00:00,METER_001,12.11,27.1,False
2024-01-31 19:00:00,METER_001,9.79,28.4,False
2024-01-31 20:00:00,METER_001,14.38,28.7,False
2024-01-31 21:00:00,METER_001,16.41,29.4,False
2024-01-31 22:00:00,METER_001,16.87,32.6,False
2024-01-31 23:00:00,METER_001,17.08,26.5,False
2024-02-01 00:00:00,METER_001,18.07,29.4,False
2024-02-01 01:00:00,METER_001,21.09,30.2,False
2024-02-01 02:00:00,METER_001,19.21,30.7,False
2024-02-01 03:00:00,METER_001,22.44,31.7,False
2024-02-01 04:00:00,METER_001,24.09,31.2,False
2024-02-01 05:00:00,METER_001,24.3,30.2,False
2024-02-01 06:00:00,METER_001,20.15,31.5,False
2024-02-01 07:00:00,METER_001,18.65,28.0,False
2024-02-01 08:00:00,METER_001,24.34,32.2,False
2024-02-01 09:00:00,METER_001,22.25,33.6,False
2024-02-01 10:00:00,METER_001,20.85,29.0,False
2024-02-01 11:00:00,METER_001,16.93,32.8,False
2024-02-01 12:00:00,METER_001,19.62,30.4,False
2024-02-01 13:00:00,METER_001,19.25,26.1,False
2024-02-01 14:00:00,METER_001,11.92,33.1,False
2024-02-01 15:00:00,METER_001,16.78,27.9,False
2024-02-01 16:00:00,METER_001,11.05,31.4,False
2024-02-01 17:00:00,METER_001,12.02,28.1,False
2024-02-01 18:00:00,METER_001,15.99,30.8,False
2024-02-01 19:00:00,METER_001,12.54,30.2,False
2024-02-01 20:00:00,METER_001,17.59,29.5,False
2024-02-01 21:00:00,METER_001,13.35,28.2,False
2024-02-01 22:00:00,METER_001,12.87,28.5,False
2024-02-01 23:00:00,METER_001,14.23,32.1,False
2024-02-02 00:00:00,METER_001,20.07,30.7,False
2024-02-02 01:00:00,METER_001,19.3,30.4,False
2024-02-02 02:00:00,METER_001,16.79,24.9,False
2024-02-02 03:00:00,METER_001,25.7,30.7,False
2024-02-02 04:00:00,METER_001,25.06,31.9,False
2024-02-02 05:00:00,METER_001,23.13,30.1,False
2024-02-02 06:00:00,METER_001,26.64,29.8,False
2024-02-02 07:00:00,METER_001,23.41,28.3,False
2024-02-02 08:00:00,METER_001,22.12,28.1,False
2024-02-02 09:00:00,METER_001,22.57,30.7,False
2024-02-02 10:00:00,METER_001,25.92,30.0,False
2024-02-02 11:00:00,METER_001,21.74,31.6,False
2024-02-02 12:00:00,METER_001,20.26,28.8,False
2024-02-02 13:00:00,METER_001,17.86,27.9,False
2024-02-02 14:00:00,METER_001,18.36,32.7,False
2024-02-02 15:00:00,METER_001,10.3,28.8,False
2024-02-02 16:00:00,METER_001,11.47,28.1,False
2024-02-02 17:00:00,METER_001,12.47,30.1,False
2024-02-02 18:00:00,METER_001,11.21,32.3,False
2024-02-02 19:00:00,METER_001,9.82,32.7,False
2024-02-02 20:00:00,METER_001,9.67,30.7,False
2024-02-02 21:00:00,METER_001,12.47,32.6,False
2024-02-02 22:00:00,METER_001,16.34,28.9,False
2024-02-02 23:00:00,METER_001,16.48,29.8,False
2024-02-03 00:00:00,METER_001,19.7,32.1,True
2024-02-03 01:00:00,METER_001,19.3,29.5,True
2024-02-03 02:00:00,METER_001,22.92,29.7,True
2024-02-03 03:00:00,METER_001,20.33,33.2,True
2024-02-03 04:00:00,METER_001,24.5,30.6,True
2024-02-03 05:00:00,METER_001,22.3,30.5,True
2024-02-03 06:00:00,METER_001,25.25,30.9,True
2024-02-03 07:00:00,METER_001,23.8,28.2,True
2024-02-03 08:00:00,METER_001,23.34,30.6,True
2024-02-03 09:00:00,METER_001,23.75,31.8,True
2024-02-03 10:00:00,METER_001,23.0,34.9,True
2024-02-03 11:00:00,METER_001,21.93,27.4,True
2024-02-03 12:00:00,METER_001,20.74,30.4,True
2024-02-03 13:00:00,METER_001,17.26,29.7,True
2024-02-03 14:00:00,METER_001,19.37,30.9,True
2024-02-03 15:00:00,METER_001,14.08,29.1,True
2024-02-03 16:00:00,METER_001,11.91,33.0,True
2024-02-03 17:00:00,METER_001,11.03,29.4,True
2024-02-03 18:00:00,METER_001,11.15,31.4,True
2024-02-03 19:00:00,METER_001,9.85,29.5,True
2024-02-03 20:00:00,METER_001,9.66,33.2,True
2024-02-03 21:00:00,METER_001,17.57,31.6,True
2024-02-03 22:00:00,METER_001,15.52,31.0,True
2024-02-03 23:00:00,METER_001,12.35,32.3,True
2024-02-04 00:00:00,METER_001,15.29,30.7,True
2024-02-04 01:00:00,METER_001,17.83,33.2,True
2024-02-04 02:00:00,METER_001,23.12,29.7,True
2024-02-04 03:00:00,METER_001,21.22,25.7,True
2024-02-04 04:00:00,METER_001,22.7,28.1,True
2024-02-04 05:00:00,METER_001,24.55,26.4,True
2024-02-04 06:00:00,METER_001,25.48,28.5,True
2024-02-04 07:00:00,METER_001,19.55,29.5,True
2024-02-04 08:00:00,METER_001,24.39,29.8,True
2024-02-04 09:00:00,METER_001,23.86,30.0,True
2024-02-04 10:00:00,METER_001,16.92,33.8,True
2024-02-04 11:00:00,METER_001,21.85,32.4,True
2024-02-04 12:00:00,METER_001,14.84,33.8,True
2024-02-04 13:00:00,METER_001,15.57,29.6,True
2024-02-04 14:00:00,METER_001,17.13,32.6,True
2024-02-04 15:00:00,METER_001,15.39,31.8,True
2024-02-04 16:00:00,METER_001,11.17,32.2,True
2024-02-04 17:00:00,METER_001,14.53,29.3,True
2024-02-04 18:00:00,METER_001,12.77,31.6,True
2024-02-04 19:00:00,METER_001,15.05,32.3,True
2024-02-04 20:00:00,METER_001,12.94,31.6,True
2024-02-04 21:00:00,METER_001,11.37,30.3,True
2024-02-04 22:00:00,METER_001,13.36,31.3,True
2024-02-04 23:00:00,METER_001,16.61,30.3,True
2024-02-05 00:00:00,METER_001,16.66,31.1,False
2024-02-05 01:00:00,METER_001,19.8,31.1,False
2024-02-05 02:00:00,METER_001,21.97,30.9,False
2024-02-05 03:00:00,METER_001,24.19,32.2,False
2024-02-05 04:00:00,METER_001,24.56,27.9,False
2024-02-05 05:00:00,METER_001,24.37,31.2,False
2024-02-05 06:00:00,METER_001,26.0,32.4,False
2024-02-05 07:00:00,METER_001,26.48,30.1,False
2024-02-05 08:00:00,METER_001,27.93,33.3,False
2024-02-05 09:00:00,METER_001,25.05,30.8,False
2024-02-05 10:00:00,METER_001,21.89,31.1,False
2024-02-05 11:00:00,METER_001,20.94,27.3,False
2024-02-05 12:00:00,METER_001,18.83,27.6,False
2024-02-05 13:00:00,METER_001,18.55,34.8,False
2024-02-05 14:00:00,METER_001,18.79,27.6,False
2024-02-05 15:00:00,METER_001,11.98,33.8,False
2024-02-05 16:00:00,METER_001,13.91,30.4,False
2024-02-05 17:00:00,METER_001,14.45,32.1,False
2024-02-05 18:00:00,METER_001,17.0,30.3,False
2024-02-05 19:00:00,METER_001,13.99,30.5,False
2024-02-05 20:00:00,METER_001,11.56,29.0,False
2024-02-05 21:00:00,METER_001,15.5,26.9,False
2024-02-05 22:00:00,METER_001,14.06,28.9,False
2024-02-05 23:00:00,METER_001,14.19,30.1,False
2024-02-06 00:00:00,METER_001,18.98,28.7,False
2024-02-06 01:00:00,METER_001,22.29,35.1,False
2024-02-06 02:00:00,METER_001,21.66,28.2,False
2024-02-06 03:00:00,METER_001,24.94,32.8,False
2024-02-06 04:00:00,METER_001,26.02,27.4,False
2024-02-06 05:00:00,METER_001,24.28,30.8,False
2024-02-06 06:00:00,METER_001,26.2,27.3,False
2024-02-06 07:00:00,METER_001,22.38,31.4,False
2024-02-06 08:00:00,METER_001,26.04,29.9,False
2024-02-06 09:00:00,METER_001,18.59,33.0,False
2024-02-06 10:00:00,METER_001,23.32,31.8,False
2024-02-06 11:00:00,METER_001,19.18,33.0,False
2024-02-06 12:00:00,METER_001,20.05,32.9,False
2024-02-06 13:00:00,METER_001,20.53,30.6,False
2024-02-06 14:00:00,METER_001,16.26,32.9,False
2024-02-06 15:00:00,METER_001,16.15,31.2,False
2024-02-06 16:00:00,METER_001,7.95,28.7,False
2024-02-06 17:00:00,METER_001,15.25,33.1,False
2024-02-06 18:00:00,METER_001,10.46,29.4,False
2024-02-06 19:00:00,METER_001,14.61,30.4,False
2024-02-06 20:00:00,METER_001,14.21,31.9,False
2024-02-06 21:00:00,METER_001,12.53,28.6,False
2024-02-06 22:00:00,METER_001,13.92,29.4,False
2024-02-06 23:00:00,METER_001,15.64,36.3,False
2024-02-07 00:00:00,METER_001,14.64,30.5,False
2024-02-07 01:00:00,METER_001,22.4,31.8,False
2024-02-07 02:00:00,METER_001,21.58,37.7,False
2024-02-07 03:00:00,METER_001,25.76,31.0,False
2024-02-07 04:00:00,METER_001,22.13,34.5,False
2024-02-07 05:00:00,METER_001,28.17,29.4,False
2024-02-07 06:00:00,METER_001,24.95,33.5,False
2024-02-07 07:00:00,METER_001,26.04,32.2,False
2024-02-07 08:00:00,METER_001,26.37,31.4,False
2024-02-07 09:00:00,METER_001,22.19,33.5,False
2024-02-07 10:00:00,METER_001,23.47,30.0,False
2024-02-07 11:00:00,METER_001,23.16,32.4,False
2024-02-07 12:00:00,METER_001,17.33,32.5,False
2024-02-07 13:00:00,METER_001,17.37,32.0,False
2024-02-07 14:00:00,METER_001,15.13,30.1,False
2024-02-07 15:00:00,METER_001,14.77,29.9,False
2024-02-07 16:00:00,METER_001,11.61,32.9,False
2024-02-07 17:00:00,METER_001,13.5,30.9,False
2024-02-07 18:00:00,METER_001,12.12,33.1,False
2024-02-07 19:00:00,METER_001,12.67,33.3,False
2024-02-07 20:00:00,METER_001,12.14,33.6,False
2024-02-07 21:00:00,METER_001,16.18,30.5,False
2024-02-07 22:00:00,METER_001,20.33,34.5,False
2024-02-07 23:00:00,METER_001,13.91,29.8,False
2024-02-08 00:00:00,METER_001,18.31,31.3,False
2024-02-08 01:00:00,METER_001,15.65,29.1,False
2024-02-08 02:00:00,METER_001,19.07,33.2,False
2024-02-08 03:00:00,METER_001,21.14,30.5,False
2024-02-08 04:00:00,METER_001,21.96,31.6,False
2024-02-08 05:00:00,METER_001,23.83,28.2,False
2024-02-08 06:00:00,METER_001,23.52,30.8,False
2024-02-08 07:00:00,METER_001,27.73,30.8,False
2024-02-08 08:00:00,METER_001,22.04,31.4,False
2024-02-08 09:00:00,METER_001,26.63,33.5,False
2024-02-08 10:00:00,METER_001,23.76,33.8,False
2024-02-08 11:00:00,METER_001,21.57,28.5,False
2024-02-08 12:00:00,METER_001,21.03,32.1,False
2024-02-08 13:00:00,METER_001,20.84,27.1,False
2024-02-08 14:00:00,METER_001,17.96,32.6,False
2024-02-08 15:00:00,METER_001,9.5,30.0,False
2024-02-08 16:00:00,METER_001,13.34,27.7,False
2024-02-08 17:00:00,METER_001,11.68,29.4,False
2024-02-08 18:00:00,METER_001,10.0,30.6,False
2024-02-08 19:00:00,METER_001,16.39,33.1,False
2024-02-08 20:00:00,METER_001,13.06,33.2,False
2024-02-08 21:00:00,METER_001,13.34,30.5,False
2024-02-08 22:00:00,METER_001,14.61,32.1,False
2024-02-08 23:00:00,METER_001,19.49,30.0,False
2024-02-09 00:00:00,METER_001,18.36,30.4,False
2024-02-09 01:00:00,METER_001,19.44,28.1,False
2024-02-09 02:00:00,METER_001,25.32,30.5,False
2024-02-09 03:00:00,METER_001,24.52,32.4,False
2024-02-09 04:00:00,METER_001,25.01,32.2,False
2024-02-09 05:00:00,METER_001,26.1,31.4,False
2024-02-09 06:00:00,METER_001,27.16,31.7,False
2024-02-09 07:00:00,METER_001,24.93,28.5,False
2024-02-09 08:00:00,METER_001,22.28,30.7,False
2024-02-09 09:00:00,METER_001,21.64,30.8,False
2024-02-09 10:00:00,METER_001,22.06,30.6,False
2024-02-09 11:00:00,METER_001,20.88,30.0,False
2024-02-09 12:00:00,METER_001,19.48,31.1,False
2024-02-09 13:00:00,METER_001,17.74,34.5,False
2024-02-09 14:00:00,METER_001,16.36,30.4,False
2024-02-09 15:00:00,METER_001,14.09,32.4,False
2024-02-09 16:00:00,METER_001,10.66,32.7,False
2024-02-09 17:00:00,METER_001,11.49,29.1,False
2024-02-09 18:00:00,METER_001,10.33,32.2,False
2024-02-09 19:00:00,METER_001,10.23,33.7,False
2024-02-09 20:00:00,METER_001,15.29,36.4,False
2024-02-09 21:00:00,METER_001,15.47,33.2,False
2024-02-09 22:00:00,METER_001,19.76,30.6,False
2024-02-09 23:00:00,METER_001,16.63,30.7,False
2024-02-10 00:00:00,METER_001,15.5,30.1,True
2024-02-10 01:00:00,METER_001,20.11,30.9,True
2024-02-10 02:00:00,METER_001,22.44,31.3,True
2024-02-10 03:00:00,METER_001,24.84,34.2,True
2024-02-10 04:00:00,METER_001,21.5,31.8,True
